UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
3404993,03/12/2016,15:15,,,,,,ASTORIA BOULEVARD,32 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404473,03/12/2016,15:15,QUEENS,11434.0,40.6723848,-73.7857391,"(40.6723848, -73.7857391)",BAISLEY BOULEVARD,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,,,,,,,,
3404343,03/12/2016,15:10,QUEENS,11421.0,40.6869281,-73.85313790000001,"(40.6869281, -73.8531379)",ATLANTIC AVENUE,89 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404725,03/12/2016,15:10,BROOKLYN,11214.0,40.602421899999996,-73.9945838,"(40.6024219, -73.9945838)",BAY 29 STREET,86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404521,03/12/2016,15:06,STATEN ISLAND,10312.0,40.546530600000004,-74.1804303,"(40.5465306, -74.1804303)",DRUMGOOLE ROAD EAST,ARDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404131,03/12/2016,0:10,,,40.8262031,-73.8572259,"(40.8262031, -73.8572259)",,,,5,0,0,0,0,0,5,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404520,03/12/2016,15:05,STATEN ISLAND,10307.0,40.503043700000006,-74.2419744,"(40.5030437, -74.2419744)",,,303 MANHATTAN STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3404652,03/12/2016,15:04,BRONX,10451.0,40.826429299999994,-73.911792,"(40.8264293, -73.911792)",EAST 164 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404956,03/12/2016,15:00,QUEENS,11434.0,40.6678597,-73.76655840000001,"(40.6678597, -73.7665584)",FARMERS BOULEVARD,144 ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404675,03/12/2016,15:00,,,,,,EAST MOUNT EDEN AVENUE,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404342,03/12/2016,15:00,QUEENS,11419.0,40.6926172,-73.82152190000001,"(40.6926172, -73.8215219)",125 STREET,97 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404447,03/12/2016,15:00,QUEENS,11356.0,40.7926652,-73.8454145,"(40.7926652, -73.8454145)",COLLEGE POINT BOULEVARD,5 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Backing Unsafely,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404079,03/12/2016,15:00,MANHATTAN,10026.0,40.8018569,-73.95723790000001,"(40.8018569, -73.9572379)",WEST 112 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3404782,03/12/2016,15:00,BROOKLYN,11208.0,40.672389700000004,-73.8746231,"(40.6723897, -73.8746231)",FOUNTAIN AVENUE,SUTTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404765,03/12/2016,15:00,BROOKLYN,11203.0,40.658296299999996,-73.93108409999999,"(40.6582963, -73.9310841)",UTICA AVENUE,WINTHROP STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404654,03/12/2016,15:00,BRONX,10473.0,40.821254100000004,-73.8580984,"(40.8212541, -73.8580984)",WHITE PLAINS ROAD,SEWARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3405065,03/12/2016,15:00,BRONX,10472.0,40.8290531,-73.8503707,"(40.8290531, -73.8503707)",CASTLE HILL AVENUE,BLACKROCK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,VAN,,,
3404159,03/12/2016,15:00,BRONX,10467.0,40.880846399999996,-73.8643359,"(40.8808464, -73.8643359)",,,F/O 3670 WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404379,03/12/2016,14:58,QUEENS,11429.0,40.701980400000004,-73.7410451,"(40.7019804, -73.7410451)",SPRINGFIELD BOULEVARD,114 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,VAN,,,
3404070,03/12/2016,14:57,,,40.8040684,-73.93115440000001,"(40.8040684, -73.9311544)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,VAN,VAN,,,
3404161,03/12/2016,14:54,BRONX,10466.0,40.8943153,-73.860261,"(40.8943153, -73.860261)",EAST 233 STREET,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3403970,03/12/2016,14:52,MANHATTAN,10011.0,40.739751399999996,-74.0025224,"(40.7397514, -74.0025224)",WEST 14 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,TAXI,,,
3404236,03/12/2016,14:52,BROOKLYN,11236.0,40.6324739,-73.9048932,"(40.6324739, -73.9048932)",EAST 84 STREET,AVENUE L,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404868,03/12/2016,14:50,QUEENS,11385.0,40.704409000000005,-73.9048663,"(40.704409, -73.9048663)",WOODBINE STREET,WOODWARD AVENUE,,0,0,0,0,0,0,0,0,Animals Action,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3403966,03/12/2016,10:18,MANHATTAN,10011.0,40.74681339999999,-74.0079578,"(40.7468134, -74.0079578)",11 AVENUE,WEST 20 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,SMALL COM VEH(4 TIRES),UNKNOWN,,,
3403944,03/12/2016,14:50,MANHATTAN,10012.0,40.7238812,-73.9969515,"(40.7238812, -73.9969515)",CROSBY STREET,PRINCE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,TAXI,PASSENGER VEHICLE,,,
3404188,03/12/2016,14:50,BRONX,10468.0,40.861731799999994,-73.91181390000001,"(40.8617318, -73.9118139)",CEDAR AVENUE,WEST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404105,03/12/2016,14:47,,,,,,EAST 139 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404025,03/12/2016,14:45,MANHATTAN,10036.0,40.762807099999996,-73.9931557,"(40.7628071, -73.9931557)",WEST 47 STREET,10 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,BICYCLE,,,
3405148,03/12/2016,14:45,,,40.7383417,-73.8450602,"(40.7383417, -73.8450602)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Turning Improperly,Fatigued/Drowsy,,,PASSENGER VEHICLE,PASSENGER VEHICLE,UNKNOWN,,
3404436,03/12/2016,14:45,QUEENS,11354.0,40.762551200000004,-73.8270308,"(40.7625512, -73.8270308)",,,142-11 37 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404119,03/12/2016,14:45,BRONX,10459.0,40.826358299999995,-73.8988348,"(40.8263583, -73.8988348)",PROSPECT AVENUE,EAST 167 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3403997,03/12/2016,14:44,MANHATTAN,10017.0,40.752800799999996,-73.9792862,"(40.7528008, -73.9792862)",EAST 42 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404501,03/12/2016,10:45,,,,,,RICHMOND AVENUE,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404441,03/12/2016,14:40,,,40.7716301,-73.826574,"(40.7716301, -73.826574)",,,PARKING LOT UNION ST & 29 ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404852,03/12/2016,14:39,QUEENS,11419.0,40.691894399999995,-73.81916190000001,"(40.6918944, -73.8191619)",101 AVENUE,127 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
3404936,03/12/2016,14:33,QUEENS,11362.0,40.751585999999996,-73.7457067,"(40.751586, -73.7457067)",233 STREET,WEST ALLEY ROAD,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404261,03/12/2016,0:15,BROOKLYN,11212.0,40.65531179999999,-73.9031775,"(40.6553118, -73.9031775)",STONE AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404407,03/12/2016,0:25,QUEENS,11432.0,40.7191104,-73.8049755,"(40.7191104, -73.8049755)",162 STREET,GOETHALS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404173,03/12/2016,14:30,,,40.8408394,-73.8725705,"(40.8408394, -73.8725705)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404810,03/12/2016,10:55,BROOKLYN,11205.0,40.6972035,-73.9529233,"(40.6972035, -73.9529233)",PARK AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404013,03/12/2016,0:30,MANHATTAN,10017.0,40.7523789,-73.9703425,"(40.7523789, -73.9703425)",EAST 46 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404002,03/12/2016,0:30,MANHATTAN,10022.0,40.7583292,-73.9689357,"(40.7583292, -73.9689357)",3 AVENUE,EAST 54 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,LIVERY VEHICLE,,,
3404933,03/12/2016,0:43,,,40.743480299999995,-73.7328505,"(40.7434803, -73.7328505)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404330,03/12/2016,0:45,QUEENS,11692.0,40.59380529999999,-73.7924041,"(40.5938053, -73.7924041)",,,429 BEACH 63 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404037,03/12/2016,10:56,MANHATTAN,10075.0,40.7763189,-73.962125,"(40.7763189, -73.962125)",EAST 79 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404674,03/12/2016,11:00,BRONX,10457.0,40.8426295,-73.9059589,"(40.8426295, -73.9059589)",EAST MT EDEN AVENUE,TOPPING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3403932,03/12/2016,0:50,MANHATTAN,10013.0,40.723625899999995,-74.0047875,"(40.7236259, -74.0047875)",WATTS STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,OTHER,SPORT UTILITY / STATION WAGON,,,
3403993,03/12/2016,0:50,MANHATTAN,10018.0,40.75652720000001,-73.994019,"(40.7565272, -73.994019)",WEST 39 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,TAXI,VAN,,,
3404814,03/12/2016,11:00,BROOKLYN,11216.0,40.6869042,-73.94462299999999,"(40.6869042, -73.944623)",TOMPKINS AVENUE,GATES AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3403994,03/12/2016,0:52,MANHATTAN,10036.0,40.75603529999999,-73.98694809999999,"(40.7560353, -73.9869481)",WEST 42 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404788,03/12/2016,0:57,,,,,,HICKS STREET,BALTIC STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,TAXI,,,
3404175,03/12/2016,10:00,,,,,,BOSTON ROAD,PELHAM PARKWAY NORTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404605,03/12/2016,14:30,,,40.7842244,-73.98498470000001,"(40.7842244, -73.9849847)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,LIVERY VEHICLE,TAXI,,,
3404326,03/12/2016,10:00,,,40.7225802,-73.9404817,"(40.7225802, -73.9404817)",,,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,OTHER,PASSENGER VEHICLE,,,
3404474,03/12/2016,10:00,,,,,,120 AVENUE,NASHVILLE BOULEVARD,,5,0,0,0,0,0,5,0,Physical Disability,Failure to Yield Right-of-Way,,,,,,,,
3404388,03/12/2016,10:05,,,,,,ROCKAWAY BOULEVARD,126 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404381,03/12/2016,7:50,QUEENS,11422.0,40.662130100000006,-73.74156020000001,"(40.6621301, -73.7415602)",BROOKVILLE BOULEVARD,CANEY ROAD,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404053,03/12/2016,7:10,MANHATTAN,10029.0,40.7878593,-73.9516098,"(40.7878593, -73.9516098)",PARK AVENUE,EAST 98 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3404027,03/12/2016,10:45,MANHATTAN,10036.0,40.7636554,-73.99904699999999,"(40.7636554, -73.999047)",WEST 45 STREET,WEST SIDE HIGHWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,PASSENGER VEHICLE,TAXI,,,
3404186,03/12/2016,7:27,BRONX,10467.0,40.8827095,-73.8812458,"(40.8827095, -73.8812458)",EAST GUN HILL ROAD,JEROME AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404491,03/12/2016,14:30,STATEN ISLAND,10305.0,40.611389100000004,-74.0714426,"(40.6113891, -74.0714426)",HYLAN BOULEVARD,VAUGHAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404443,03/12/2016,14:30,QUEENS,11356.0,40.7766098,-73.8444011,"(40.7766098, -73.8444011)",25 AVENUE,124 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
3404299,03/12/2016,14:30,BROOKLYN,11221.0,40.6886412,-73.920549,"(40.6886412, -73.920549)",BROADWAY,WOODBINE STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,OTHER,OTHER,,,
3404735,03/12/2016,14:30,BROOKLYN,11218.0,40.6471122,-73.9725262,"(40.6471122, -73.9725262)",FRIEL PLACE,EAST 8 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,
3403742,03/11/2016,5:45,QUEENS,11426.0,40.728539500000004,-73.7293998,"(40.7285395, -73.7293998)",89 AVENUE,238 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,OTHER,PASSENGER VEHICLE,,,
3403785,03/11/2016,12:00,,,,,,MAURICE AVENUE,QUEENS MIDTOWN EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,VAN,PASSENGER VEHICLE,,,
3404170,03/11/2016,18:35,BRONX,10458.0,40.8580315,-73.8835095,"(40.8580315, -73.8835095)",EAST FORDHAM ROAD,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3403403,03/11/2016,18:35,,,,,,,,WEST 170 STREET RIVERSIDE DRIVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404277,03/11/2016,20:15,,,,,,HAMILTON AVENUE,CLINTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404196,03/11/2016,20:20,BROOKLYN,11223.0,40.584563700000004,-73.97193270000001,"(40.5845637, -73.9719327)",WEST 3 STREET,BOKEE COURT,,2,0,2,0,0,0,0,0,View Obstructed/Limited,,,,,SPORT UTILITY / STATION WAGON,,,,
3403461,03/11/2016,0:05,BRONX,10462.0,40.835103000000004,-73.848702,"(40.835103, -73.848702)",WESTCHESTER AVENUE,DORIS STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,PASSENGER VEHICLE,,,,
3403707,03/11/2016,0:05,QUEENS,11421.0,40.6936625,-73.85216390000001,"(40.6936625, -73.8521639)",WOODHAVEN BOULEVARD,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,SPORT UTILITY / STATION WAGON,TAXI,,,
3403330,03/11/2016,0:20,MANHATTAN,10010.0,40.7422352,-73.9932914,"(40.7422352, -73.9932914)",WEST 22 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,LARGE COM VEH(6 OR MORE TIRES),LIVERY VEHICLE,,,
3403766,03/11/2016,0:20,,,,,,HILLSIDE AVENUE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,LIVERY VEHICLE,PASSENGER VEHICLE,,,
3403346,03/11/2016,0:20,MANHATTAN,10022.0,40.760937299999995,-73.9712411,"(40.7609373, -73.9712411)",PARK AVENUE,EAST 56 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,UNKNOWN,,,,
3404598,03/11/2016,0:21,MANHATTAN,10023.0,40.7762211,-73.9759535,"(40.7762211, -73.9759535)",CENTRAL PARK WEST,WEST 72 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3403609,03/11/2016,0:30,BROOKLYN,11233.0,40.676343100000004,-73.910927,"(40.6763431, -73.910927)",ROCKAWAY AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,OTHER,SPORT UTILITY / STATION WAGON,,,
3403662,03/11/2016,0:45,BROOKLYN,11206.0,40.6997001,-73.9442445,"(40.6997001, -73.9442445)",THROOP AVENUE,HOPKINS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,VAN,,
3403663,03/11/2016,0:47,BROOKLYN,11205.0,40.6972035,-73.9529233,"(40.6972035, -73.9529233)",NOSTRAND AVENUE,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,BUS,SPORT UTILITY / STATION WAGON,,,
3403936,03/11/2016,0:50,MANHATTAN,10002.0,40.7197501,-73.9921609,"(40.7197501, -73.9921609)",DELANCEY STREET,FORSYTH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
3404433,03/11/2016,0:55,,,,,,NORTHERN BOULEVARD,149 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404463,03/11/2016,10:00,QUEENS,11368.0,40.752541,-73.8526035,"(40.752541, -73.8526035)",ROOSEVELT AVENUE,114 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,BUS,VAN,,,
3404398,03/11/2016,10:00,QUEENS,11432.0,40.7153257,-73.7866219,"(40.7153257, -73.7866219)",EDGERTON BOULEVARD,DALNY ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
3404333,03/11/2016,10:00,QUEENS,11419.0,40.6913591,-73.8375359,"(40.6913591, -73.8375359)",ATLANTIC AVENUE,108 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3404011,03/11/2016,10:10,MANHATTAN,10016.0,40.744443,-73.97905779999999,"(40.744443, -73.9790578)",EAST 32 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,VAN,VAN,,,
3403514,03/11/2016,10:15,,,,,,SOUTHERN BOULEVARD,MOSHOLU PARKWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3403927,03/11/2016,10:20,STATEN ISLAND,10312.0,40.555905100000004,-74.20130999999999,"(40.5559051, -74.20131)",,,1946 ARTHUR KILL ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3403915,03/11/2016,10:25,STATEN ISLAND,10305.0,40.5979121,-74.0836066,"(40.5979121, -74.0836066)",HYLAN BOULEVARD,PARKINSON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,PASSENGER VEHICLE,,,,
3403907,03/11/2016,10:25,STATEN ISLAND,10305.0,40.5958903,-74.0858762,"(40.5958903, -74.0858762)",HYLAN BOULEVARD,QUINTARD STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3403315,03/11/2016,10:26,MANHATTAN,10038.0,40.710396100000004,-74.00559809999999,"(40.7103961, -74.0055981)",BEEKMAN STREET,WILLIAM STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
3403365,03/11/2016,10:26,MANHATTAN,10128.0,40.779180100000005,-73.9507928,"(40.7791801, -73.9507928)",EAST 88 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3404351,03/11/2016,10:15,QUEENS,11433.0,40.6972848,-73.79444759999998,"(40.6972848, -73.7944476)",160 STREET,107 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3403473,03/11/2016,10:29,BRONX,10466.0,40.8897408,-73.84590490000001,"(40.8897408, -73.8459049)",EAST 233 STREET,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
3404803,03/11/2016,10:30,BROOKLYN,11215.0,40.67327,-73.9895094,"(40.67327, -73.9895094)",3 AVENUE,6 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,VAN,OTHER,,,
3403325,03/11/2016,10:30,MANHATTAN,10014.0,40.729705200000005,-74.0092078,"(40.7297052, -74.0092078)",WASHINGTON STREET,CLARKSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
3403896,03/11/2016,10:30,,,,,,DEMOREST AVENUE,WATCHOGUE ROAD,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
3403494,03/11/2016,10:33,,,,,,WHITE PLAINS ROAD,PELHAM PARKWAY SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,AMBULANCE,PASSENGER VEHICLE,,,
3403380,03/11/2016,10:34,MANHATTAN,10029.0,40.7892055,-73.95481559999999,"(40.7892055, -73.9548156)",5 AVENUE,EAST 98 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
3404210,03/11/2016,10:35,,,,,,BAY PARKWAY,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,SPORT UTILITY / STATION WAGON,,,,
3403572,03/11/2016,11:00,,,,,,65 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
3404106,03/11/2016,11:15,BRONX,10459.0,40.8221083,-73.90061170000001,"(40.8221083, -73.9006117)",PROSPECT AVENUE,EAST 163 STREET,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
